Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Population,Churn_Binary,City_Target_Encoded,PaymentMethod_Freq_Encoded,Monthly_To_Tenure_Ratio,Revenue_Per_Capita_Index,Tenure_Years,Tenure_Cohort,Tenure in Months_Scaled,Monthly Charge_Scaled,City_Target_Encoded_Scaled,Monthly_To_Tenure_Ratio_Scaled
9189-JWSHV,Female,69,Yes,0,Helm,93627,36.520537,-120.118055,1,24,,Yes,13.38,Yes,Yes,Fiber Optic,12.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,2264.05,0.0,0,321.12,2585.17,Churned,Price,Price too high,152.0,1,0.25,0.5556839520439116,3.742,16.89653594771242,2.0,1-2 Yrs,-0.3436399733532817,0.9552272511665398,-0.07950913760736215,-0.22907594869481077
9190-MFJLN,Male,65,No,0,Vallecito,95251,38.055562,-120.456298,0,19,Offer D,Yes,32.77,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.9,1777.9,0.0,0,622.63,2400.53,Churned,Competitor,Competitor had better devices,460.0,1,0.5,0.38971544128268093,4.795,5.207223427331888,1.5833333333333333,1-2 Yrs,-0.5474068925944741,1.0332859691505534,1.1917189447385221,-0.10610150615478724
9191-MYQKX,Female,34,Yes,5,Lynwood,90262,33.923573,-118.200669,1,7,,Yes,8.69,No,Yes,Fiber Optic,53.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.15,496.9,0.0,0,60.83,557.73,Churned,Dissatisfaction,Service dissatisfaction,69850.0,1,0.4,0.5556839520439116,9.39375,0.007984567150076591,0.5833333333333334,0-1 Yr,-1.0364474987733356,0.3440440975895861,0.6832277118001685,0.430962803086365
9194-GFVOI,Female,25,Yes,0,Tahoma,96142,39.061227,-120.179546,4,42,,Yes,9.84,Yes,Yes,DSL,52.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.35,3571.6,0.0,0,413.28,3984.88,Stayed,,,1291.0,0,0.3333333333333333,0.38971544128268093,1.9616279069767442,3.0842724458204334,3.5,2-4 Yrs,0.3899209359150107,0.6496356743780627,0.34423355650793247,-0.43699642889742213
9199-PWQVC,Female,38,Yes,0,San Francisco,94124,37.731505,-122.384532,1,63,Offer B,Yes,49.08,Yes,Yes,Cable,24.0,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,79.7,4786.15,0.0,30,3092.04,7908.19,Stayed,,,33177.0,0,0.30097087378640774,0.38971544128268093,1.2453125,0.23835644101513048,5.25,4+ Yrs,1.2457419967280186,0.49517906219693064,0.17967328694859472,-0.5206512131859267
9200-NLNPD,Male,20,Yes,0,Orland,95963,39.748037,-122.302169,10,56,,No,0.0,,Yes,DSL,30.0,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.05,2959.8,0.0,40,0.0,2999.8,Stayed,,,13706.0,0,0.25,0.5556839520439116,0.9482456140350877,0.21885168162252866,4.666666666666667,4+ Yrs,0.9604683097903493,-0.3568235404796386,-0.07950913760736215,-0.5553441236309749
9206-GVPEQ,Male,28,Yes,0,Fresno,93706,36.654614,-119.903674,1,13,,No,0.0,,Yes,Cable,71.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,706.85,0.0,0,0.0,706.85,Churned,Dissatisfaction,Network reliability,35790.0,1,0.2,0.5556839520439116,3.8892857142857147,0.019749378335335698,1.0833333333333333,1-2 Yrs,-0.7919271956839048,-0.34353695018448727,-0.33375475407653893,-0.21187520927563228
9207-ZPANB,Male,42,No,0,Paradise,95969,39.69676,-121.644379,0,37,Offer C,Yes,13.04,Yes,Yes,DSL,14.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,67.45,2443.3,0.0,0,482.48,2925.78,Stayed,,,28318.0,0,0.0,0.5556839520439116,1.7750000000000001,0.10331508880963311,3.0833333333333335,2-4 Yrs,0.18615401667381837,0.08827723440792591,-1.3507372199532464,-0.4587917402201918
9208-OLGAQ,Female,70,No,0,Berkeley,94709,37.878554,-122.26609,0,18,,Yes,25.7,No,Yes,Fiber Optic,23.0,No,No,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,84.95,1443.65,4.76,70,462.6,1971.49,Stayed,,,10147.0,0,0.2903225806451613,0.5556839520439116,4.471052631578948,0.19427374852187623,1.5,1-2 Yrs,-0.5881602764427125,0.6695655598207898,0.12552764986778056,-0.14393364959627492
9209-NWPGU,Male,42,No,0,Niland,92257,33.345825,-115.596574,0,44,Offer B,Yes,34.98,No,Yes,Cable,2.0,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.4,2774.55,0.0,0,1539.12,4313.67,Stayed,,,2753.0,0,0.0,0.5556839520439116,1.4533333333333334,1.5663289760348584,3.6666666666666665,2-4 Yrs,0.47142770361148767,0.020183459145276233,-1.3507372199532464,-0.49635753225916707
9210-IAHGH,Female,57,No,0,Wendel,96136,40.345949,-120.081187,0,7,Offer E,Yes,23.35,No,Yes,DSL,6.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,450.8,0.0,0,163.45,614.25,Churned,Attitude,Attitude of support person,162.0,1,0.3333333333333333,0.38971544128268093,8.84375,3.76840490797546,0.5833333333333334,0-1 Yr,-1.0364474987733356,0.197891604342923,0.34423355650793247,0.3667311379420031
9214-EKVXR,Female,51,No,0,San Francisco,94110,37.750021,-122.415201,0,1,,Yes,26.15,No,Yes,DSL,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.0,44.0,0.0,0,26.15,70.15,Joined,,,74641.0,0,0.30097087378640774,0.38971544128268093,22.0,0.0009398194046247422,0.08333333333333333,0-1 Yr,-1.2809678018627664,-0.6906491216453118,0.17967328694859472,1.9031817644065658
9220-CXRSC,Female,56,Yes,2,Heber,92249,32.730583,-115.501083,10,69,,Yes,39.07,Yes,Yes,DSL,19.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,61.4,4059.85,0.0,0,2695.83,6755.68,Stayed,,,3535.0,0,0.4,0.38971544128268093,0.8771428571428571,1.9105429864253394,5.75,4+ Yrs,1.4902622998174493,-0.11268244380623574,0.6832277118001685,-0.5636478481246889
9220-ZNKJI,Female,67,Yes,0,Cobb,95426,38.838088,-122.73203,5,55,,Yes,33.21,No,Yes,Fiber Optic,4.0,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,88.8,4805.3,0.0,0,1826.55,6631.85,Stayed,,,1591.0,0,0.25,0.38971544128268093,1.5857142857142856,4.1657349246231155,4.583333333333333,4+ Yrs,0.9197149259421108,0.7974489914116196,-0.07950913760736215,-0.48089744315948524
9221-OTIVJ,Female,80,No,0,Dunlap,93621,36.789213,-119.140338,0,14,,Yes,29.96,Yes,Yes,Fiber Optic,7.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,1531.4,0.0,0,419.44,1950.84,Churned,Dissatisfaction,Product dissatisfaction,506.0,1,0.25,0.5556839520439116,6.989999999999999,3.847810650887574,1.1666666666666667,1-2 Yrs,-0.7511738118356663,1.3305734270045604,-0.07950913760736215,0.15024123019407465
9223-UCPVT,Female,49,No,0,Orland,95963,39.748037,-122.302169,0,1,,Yes,18.34,No,Yes,Fiber Optic,6.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.4,94.4,0.0,0,18.34,112.74,Churned,Price,Lack of affordable download/upload speed,13706.0,1,0.25,0.5556839520439116,47.2,0.008224994528343183,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.9834612555437363,-0.07950913760736215,4.846159876475506
9224-VTYID,Male,30,Yes,3,Walnut Grove,95690,38.240419,-121.587535,10,47,Offer B,Yes,11.74,Yes,Yes,DSL,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,90.5,4318.35,0.0,0,551.78,4870.13,Stayed,,,2344.0,0,0.5,0.054600606673407485,1.8854166666666667,2.076814498933902,3.9166666666666665,2-4 Yrs,0.593687855156203,0.8539170001660122,1.1917189447385221,-0.4458967468389374
9225-BZLNZ,Male,64,Yes,0,Los Angeles,90033,34.050198,-118.210946,9,72,,Yes,16.58,Yes,Yes,DSL,30.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.25,6083.1,0.0,0,1193.76,7276.86,Stayed,,,49431.0,0,0.2682926829268293,0.5556839520439116,1.167808219178082,0.14720949991908075,6.0,4+ Yrs,1.6125224513621648,0.6795305025421531,0.013507551344775798,-0.529702538664123
9227-LUNBG,Female,39,No,0,Pescadero,94060,37.22565,-122.297533,0,1,,No,0.0,,Yes,DSL,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.6,24.6,0.0,0,0.0,24.6,Churned,Price,Price too high,2055.0,1,0.25,0.5556839520439116,12.3,0.011964980544747083,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.3350487509601436,-0.07950913760736215,0.7703687609514585
9227-UAQFT,Male,40,No,0,North Hollywood,91606,34.187599,-118.387125,0,16,Offer D,Yes,40.17,No,No,,0.0,,,,,,,,,Two Year,No,Mailed Check,19.75,284.35,0.0,0,642.72,927.07,Stayed,,,45358.0,0,0.45,0.054600606673407485,1.161764705882353,0.0204385017306378,1.3333333333333333,1-2 Yrs,-0.6696670441391894,-1.4961486582888517,0.9374733282693453,-0.5304083294319535
9227-YBAXE,Female,23,Yes,2,Palm Desert,92260,33.694501,-116.412711,0,65,Offer B,Yes,4.75,Yes,Yes,DSL,69.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,82.5,5215.1,0.0,40,308.75,5563.85,Stayed,,,29340.0,0,0.25,0.5556839520439116,1.25,0.18962714290583144,5.416666666666667,4+ Yrs,1.3272487644244955,0.5881851942629888,-0.07950913760736215,-0.5201037842216281
9229-RQABD,Male,45,No,0,Salton City,92275,33.28156,-115.955541,0,18,Offer D,Yes,12.97,Yes,No,,0.0,,,,,,,,,One Year,No,Credit Card,23.75,424.5,0.0,0,233.46,657.96,Stayed,,,799.0,0,0.0,0.38971544128268093,1.25,0.82245,1.5,1-2 Yrs,-0.5881602764427125,-1.36328275533734,-1.3507372199532464,-0.5201037842216281
9231-ZJYAM,Female,65,No,0,Squaw Valley,93675,36.719141,-119.202677,0,4,,Yes,36.93,No,Yes,Fiber Optic,18.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,292.8,0.0,0,147.72,440.52,Churned,Other,Moved,3146.0,1,0.5,0.5556839520439116,15.77,0.1399809342230696,0.3333333333333333,0-1 Yr,-1.1587076503180511,0.4669450578197341,1.1917189447385221,1.1756121755895226
9233-PSYHO,Female,68,No,0,Ontario,91762,34.057256,-117.667677,0,45,Offer B,Yes,6.9,Yes,Yes,Fiber Optic,20.0,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,4459.8,0.0,0,310.5,4770.3,Stayed,,,54254.0,0,0.26666666666666666,0.5556839520439116,2.1771739130434784,0.08792369366878629,3.75,2-4 Yrs,0.5121810874597261,1.1744559910365344,0.005239401215696774,-0.41182392183399846
9236-NDUCW,Female,34,No,0,Bella Vista,96008,40.722733,-122.109666,0,21,Offer D,No,0.0,,Yes,DSL,4.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.1,770.4,0.0,0,0.0,770.4,Stayed,,,899.0,0,0.25,0.38971544128268093,1.5954545454545455,0.856,1.75,1-2 Yrs,-0.4659001248979971,-0.9862757557124253,-0.07950913760736215,-0.4797599284284752
9237-HQITU,Female,19,No,2,Los Angeles,90005,34.059281,-118.30742,0,2,,Yes,9.12,No,Yes,Fiber Optic,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,151.65,0.0,0,18.24,169.89,Churned,Other,Moved,43019.0,1,0.2682926829268293,0.5556839520439116,23.566666666666666,0.0039490934449093445,0.16666666666666666,0-1 Yr,-1.240214418014528,0.1962307805560292,0.013507551344775798,2.0861446893632327
9239-GZHZE,Female,25,Yes,0,Carpinteria,93013,34.441398,-119.513163,6,72,Offer A,Yes,24.85,Yes,Yes,Fiber Optic,47.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.65,8124.2,0.0,0,1789.2,9913.4,Stayed,,,17409.0,0,0.25,0.38971544128268093,1.5568493150684932,0.569408385985066,6.0,4+ Yrs,1.6125224513621648,1.6228784134978866,-0.07950913760736215,-0.48426843430298033
9239-ZBZZV,Female,23,No,0,Los Angeles,90011,34.00709,-118.258681,0,6,Offer E,No,0.0,,Yes,DSL,71.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,47.95,305.1,0.0,0,0.0,305.1,Churned,Competitor,Competitor had better devices,101215.0,1,0.2682926829268293,0.5556839520439116,6.8500000000000005,0.0030143455580145433,0.5,0-1 Yr,-1.0772008826215742,-0.5594440424806938,0.013507551344775798,0.1338913517936918
9242-TKFSV,Male,53,Yes,0,Browns Valley,95918,39.292334,-121.320597,7,72,Offer A,No,0.0,,Yes,DSL,15.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.1,4754.3,0.0,0,0.0,4754.3,Stayed,,,1477.0,0,0.25,0.38971544128268093,0.8917808219178082,3.216711772665765,6.0,4+ Yrs,1.6125224513621648,0.010218516423912477,-0.07950913760736215,-0.561938355666835
9244-ZVAPM,Male,36,No,0,Garden Grove,92845,33.782955,-118.026456,0,1,,Yes,37.44,No,Yes,DSL,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.6,45.6,0.0,0,37.44,83.04,Joined,,,15878.0,0,0.2,0.38971544128268093,22.8,0.005229548460230493,0.08333333333333333,0-1 Yr,-1.2809678018627664,-0.637502760464707,-0.33375475407653893,1.996609640980183
9248-OJYKK,Male,74,No,0,San Diego,92121,32.898613,-117.202937,0,1,,Yes,3.84,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.45,76.45,0.0,10,3.84,90.29,Churned,Competitor,Competitor made better offer,4258.0,1,0.6474820143884892,0.5556839520439116,38.225,0.021199812162479455,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.3872255160488273,1.9416520580648708,3.798015886165238
9249-FXSCK,Female,20,No,0,Acampo,95220,38.200231,-121.235034,0,52,Offer B,Yes,33.69,Yes,Yes,Fiber Optic,52.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,111.25,5916.45,1.27,0,1751.88,7667.06,Churned,Competitor,Competitor offered more data,6317.0,1,0.75,0.38971544128268093,2.099056603773585,1.2135264324153214,4.333333333333333,4+ Yrs,0.7974547743973954,1.5431588717269793,2.4629470270844065,-0.4209468397449118
9250-WYPLL,Female,20,No,0,Fallbrook,92028,33.362575,-117.299644,0,5,,Yes,35.22,Yes,Yes,Fiber Optic,58.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.55,413.65,0.0,0,176.1,589.75,Churned,Competitor,Competitor made better offer,42239.0,1,0.6190476190476191,0.5556839520439116,12.591666666666667,0.01396188446969697,0.4166666666666667,0-1 Yr,-1.1179542664698126,0.357330687884737,1.7970656506175147,0.8044310076189229
9251-AWQGT,Female,19,Yes,3,Palmdale,93591,34.598221,-117.79593,2,48,,Yes,9.77,No,No,,0.0,,,,,,,,,Two Year,No,Credit Card,20.0,935.9,0.0,0,468.96,1404.86,Stayed,,,6787.0,0,0.375,0.38971544128268093,0.40816326530612246,0.20696228638774306,4.0,2-4 Yrs,0.6344412390044415,-1.4878445393543822,0.55610490356558,-0.6184175574017737
9251-WNSOD,Female,23,Yes,0,Bakersfield,93311,35.16207,-119.194488,10,67,Offer A,Yes,4.71,Yes,Yes,DSL,58.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,75.1,5064.45,0.0,0,315.57,5380.02,Stayed,,,20440.0,0,0.05128205128205128,0.054600606673407485,1.1044117647058822,0.26319749523017466,5.583333333333333,4+ Yrs,1.4087555321209724,0.34238327380269185,-1.089972485113065,-0.537106283818665
9253-QXKBE,Male,73,Yes,0,Morgan Hill,95037,37.161544,-121.649371,1,29,,Yes,6.25,Yes,Yes,Fiber Optic,21.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,2653.65,0.0,0,181.25,2834.9,Churned,Competitor,Competitor had better devices,41707.0,1,0.5,0.5556839520439116,3.1483333333333334,0.0679701735878009,2.4166666666666665,2-4 Yrs,-0.13987305411208936,0.9851220793306301,1.1917189447385221,-0.29840721876881576
9253-VIFJQ,Male,50,Yes,0,Chualar,93925,36.596271,-121.442274,6,65,Offer B,Yes,39.49,Yes,Yes,DSL,18.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,67.05,4309.55,0.0,0,2566.85,6876.4,Stayed,,,1140.0,0,0.25,0.38971544128268093,1.0159090909090909,6.026643295354951,5.416666666666667,4+ Yrs,1.3272487644244955,0.07499064411277455,-0.07950913760736215,-0.5474420549235672
9254-RBFON,Female,38,Yes,0,Klamath River,96050,41.816595,-122.948287,1,17,Offer D,Yes,5.4,No,Yes,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.6,1704.95,0.0,0,91.8,1796.75,Churned,Competitor,Competitor had better devices,482.0,1,0.5,0.5556839520439116,5.477777777777778,3.7199792960662528,1.4166666666666667,1-2 Yrs,-0.628913660290951,1.1229704536428233,1.1917189447385221,-0.02636340871799872
9256-JTBNZ,Female,40,No,0,Potter Valley,95469,39.408634,-123.045516,0,11,,Yes,48.92,No,No,,0.0,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.3,246.3,0.0,0,538.12,784.42,Stayed,,,1884.0,0,0.0,0.5556839520439116,1.6916666666666667,0.4161379310344827,0.9166666666666666,0-1 Yr,-0.8734339633803818,-1.477879596633019,-1.3507372199532464,-0.4685238106966103
9257-AZMTZ,Female,22,Yes,1,Glendale,91205,34.13658,-118.245839,10,52,,Yes,2.44,No,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,20.1,1078.75,17.05,0,126.88,1188.58,Stayed,,,41390.0,0,0.32432432432432434,0.5556839520439116,0.37924528301886795,0.02871590442366698,4.333333333333333,4+ Yrs,0.7974547743973954,-1.4845228917805944,0.2984235355224954,-0.6217947395016382
9258-CNWAC,Female,23,Yes,2,Long Beach,90813,33.781086,-118.199049,2,71,Offer A,Yes,4.32,Yes,Yes,Fiber Optic,41.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,113.65,8166.8,0.0,0,306.72,8473.52,Stayed,,,63136.0,0,0.23728813559322035,0.38971544128268093,1.5784722222222223,0.1342084673012655,5.916666666666667,4+ Yrs,1.5717690675139262,1.6228784134978866,-0.14414785365884777,-0.48174320642707863
9259-PACGQ,Female,19,Yes,0,Los Angeles,90026,34.078991,-118.263804,1,34,,Yes,41.32,Yes,Yes,Cable,71.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.65,2274.9,0.0,0,1404.88,3679.78,Churned,Competitor,Competitor had better devices,73686.0,1,0.2682926829268293,0.5556839520439116,1.79,0.04993798091929377,2.8333333333333335,2-4 Yrs,0.06389386512910297,-0.07116184913388833,0.013507551344775798,-0.45703996753443654
9269-CQOOL,Male,58,No,0,Trinidad,95570,41.162295,-124.027381,0,3,Offer E,Yes,2.88,No,Yes,DSL,17.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,169.45,0.0,0,8.64,178.09,Churned,Competitor,Competitor had better devices,2369.0,1,0.5,0.38971544128268093,13.675,0.07514345991561182,0.25,0-1 Yr,-1.1994610341662895,-0.3352328312500178,1.1917189447385221,0.9309479238123628
9272-LSVYH,Male,23,No,0,Courtland,95615,38.311609,-121.554034,0,10,,Yes,4.29,No,Yes,Fiber Optic,85.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.15,735.5,0.0,0,42.9,778.4,Stayed,,,699.0,0,0.0,0.38971544128268093,6.377272727272728,1.1119999999999999,0.8333333333333334,0-1 Yr,-0.9141873472286203,0.17796171890019644,-1.3507372199532464,0.07868397018200897
9274-CNFMO,Male,76,Yes,0,Pacoima,91331,34.255442,-118.421314,1,4,,Yes,28.11,Yes,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,308.7,0.0,0,112.44,421.14,Churned,Competitor,Competitor offered more data,97318.0,1,0.4,0.5556839520439116,14.99,0.00432741807868967,0.3333333333333333,0-1 Yr,-1.1587076503180511,0.33740080244201043,0.6832277118001685,1.0845199959302458
9274-UARKJ,Female,60,No,0,Modesto,95351,37.621458,-121.012295,0,15,,Yes,10.43,No,Yes,Fiber Optic,29.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1130.0,0.0,0,156.45,1286.45,Stayed,,,47536.0,0,0.4444444444444444,0.5556839520439116,5.2,0.027062077960325642,1.25,1-2 Yrs,-0.7104204279874279,0.6114367272795034,0.9092238153283254,-0.05880364363939354
9277-JOOMO,Female,27,No,0,Garberville,95542,40.057784,-123.679461,0,3,,Yes,26.33,Yes,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,24.6,86.35,0.0,0,78.99,165.34,Joined,,,2423.0,0,0.25,0.38971544128268093,6.15,0.0682095709570957,0.25,0-1 Yr,-1.1994610341662895,-1.3350487509601436,-0.07950913760736215,0.052141959791776805
9278-VZKCD,Female,67,Yes,0,Norco,92860,33.925833,-117.559639,1,52,,Yes,4.11,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.1,5647.95,0.0,0,213.72,5861.67,Stayed,,,22443.0,0,0.25,0.5556839520439116,2.0584905660377357,0.2611686865086437,4.333333333333333,4+ Yrs,0.7974547743973954,1.4717434488905417,-0.07950913760736215,-0.4256843382032438
9279-CJEOJ,Female,77,No,0,Anaheim,92801,33.844983,-117.952151,0,21,,Yes,37.4,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,2025.1,0.0,0,785.4,2810.5,Stayed,,,60553.0,0,0.25,0.5556839520439116,4.336363636363637,0.046413118869108566,1.75,1-2 Yrs,-0.4659001248979971,1.0166777312816142,-0.07950913760736215,-0.15966328312227562
9281-CEDRU,Female,23,Yes,0,Salton City,92275,33.28156,-115.955541,2,68,,Yes,8.62,No,Yes,DSL,53.0,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,64.1,4326.25,19.12,0,586.16,4893.29,Stayed,,,799.0,0,0.0,0.5556839520439116,0.9289855072463767,6.1166125,5.666666666666667,4+ Yrs,1.449508915969211,-0.02299795931396546,-1.3507372199532464,-0.5575934122307878
9281-OFDMF,Male,76,No,0,Meadow Valley,95956,39.937017,-121.058043,0,39,,Yes,20.06,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.7,3413.25,0.0,0,782.34,4195.59,Stayed,,,301.0,0,0.25,0.5556839520439116,2.2675,13.892682119205299,3.25,2-4 Yrs,0.26766078437029533,0.8605602953135879,-0.07950913760736215,-0.40127520370455877
9281-PKKZE,Female,47,Yes,0,Azusa,91702,34.174493,-117.87068,1,46,,No,0.0,,Yes,DSL,8.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.95,2007.85,0.0,0,0.0,2007.85,Stayed,,,57775.0,0,0.2,0.5556839520439116,0.9351063829787235,0.03475231930213237,3.8333333333333335,2-4 Yrs,0.5529344713079646,-0.6923099454322056,-0.33375475407653893,-0.5568785867027326
9282-IZGQK,Female,51,No,0,Irvine,92612,33.643095,-117.810896,0,1,Offer E,Yes,30.52,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,30.52,115.52,Churned,Other,Don't know,41062.0,1,0.17857142857142858,0.5556839520439116,42.5,0.0028132381949687066,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.6712263836076836,-0.4427171611347576,4.297271101605505
9283-LZQOH,Male,36,Yes,0,Antelope,95843,38.715498,-121.363411,1,13,,Yes,2.92,Yes,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,896.75,0.0,0,37.96,934.71,Churned,Competitor,Competitor made better offer,36432.0,1,0.5,0.38971544128268093,5.314285714285715,0.02565558696785881,1.0833333333333333,1-2 Yrs,-0.7919271956839048,0.3191317407861777,1.1917189447385221,-0.04545680412887675
9286-BHDQG,Male,46,Yes,0,Thousand Oaks,91362,34.191842,-118.822796,11,72,Offer A,No,0.0,,Yes,DSL,17.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,45.25,3139.8,0.0,0,0.0,3139.8,Stayed,,,33057.0,0,0.2,0.38971544128268093,0.6198630136986302,0.09497852259664832,6.0,4+ Yrs,1.6125224513621648,-0.6491285269729643,-0.33375475407653893,-0.5936942349474224
9286-DOJGF,Female,66,Yes,0,Lotus,95651,38.815515,-120.916997,5,38,,Yes,15.78,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2869.85,0.0,0,599.64,3469.49,Churned,Dissatisfaction,Product dissatisfaction,485.0,1,0.5,0.5556839520439116,1.9217948717948719,7.138868312757201,3.1666666666666665,2-4 Yrs,0.22690740052205685,0.33740080244201043,1.1917189447385221,-0.4416483237655778
9289-LBQVU,Male,24,Yes,0,Hemet,92545,33.734933,-117.044145,5,64,,Yes,32.93,Yes,Yes,DSL,26.0,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,4480.7,0.0,0,2107.52,6588.22,Stayed,,,25694.0,0,0.16666666666666666,0.38971544128268093,1.0792307692307692,0.25640085619770386,5.333333333333333,4+ Yrs,1.286495380576257,0.17796171890019644,-0.503251831722657,-0.5400470424902272
